TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod,FirstName,LastName,Gender,BirthDate,City_x,JoinDate,ProductName,Category,SubCategory,UnitPrice,CostPrice,StoreName,City_y,Region,Year,Month,MonthName,Day,DayName,Week,Quarter,Revenue,Cost,Profit,DiscountAmount,FinalSales,ProfitMargin
T01871,2024-09-23,C085,P042,S001,3,0.1,Bank Transfer,Juan,Ramirez,M,1979-03-23,New Michaelview,2023-10-11,Maybe Clothing,Fashion,Clothing,453.62,316.63,MegaMart Jimenezborough,Jimenezborough,South,2024,9,September,23,Monday,39,3,1360.8600000000001,949.89,410.97000000000014,136.086,1224.7740000000001,30.199285745778415
T01872,2025-03-28,C038,P008,S002,3,0.0,Cash,Tracey,Davis,M,1974-04-19,Wilsonbury,2021-05-10,Recognize Footwear,Fashion,Footwear,109.78,70.59,MegaMart Peckmouth,Peckmouth,East,2025,3,March,28,Friday,13,1,329.34000000000003,211.77,117.57000000000002,0.0,329.34000000000003,35.69867006740755
T01873,2025-04-20,C097,P004,S002,4,0.0,Cash,Evelyn,Gray,M,1994-08-14,Wardfort,2025-06-14,Four Accessories,Fashion,Accessories,1853.77,1363.52,MegaMart Peckmouth,Peckmouth,East,2025,4,April,20,Sunday,16,2,7415.08,5454.08,1961.0,0.0,7415.08,26.44610712224278
T01874,2024-01-12,C045,P037,S005,3,0.15,Cash,Kelly,Shaw,M,1975-12-28,Zacharyfort,2023-10-09,Book Television,Electronics,Television,1952.65,1451.27,MegaMart Johnmouth,Johnmouth,East,2024,1,January,12,Friday,2,1,5857.950000000001,4353.8099999999995,1504.1400000000012,878.6925000000001,4979.257500000001,25.676900622231347
T01875,2025-07-26,C136,P023,S003,5,0.1,Bank Transfer,Amanda,Garcia,M,2007-06-27,Watsonview,2023-04-22,And Footwear,Fashion,Footwear,1878.47,1014.91,MegaMart New Michele,New Michele,West,2025,7,July,26,Saturday,30,3,9392.35,5074.55,4317.8,939.2350000000001,8453.115,45.97145549303423
T01876,2024-11-25,C156,P003,S001,1,0.05,Bank Transfer,George,Young,M,1956-11-28,Lisatown,2024-01-04,Here Footwear,Fashion,Footwear,337.63,169.03,MegaMart Jimenezborough,Jimenezborough,South,2024,11,November,25,Monday,48,4,337.63,169.03,168.6,16.8815,320.7485,49.936320824571276
T01877,2024-01-14,C193,P002,S004,2,0.1,Mobile Money,Donald,Meza,F,1969-11-06,North Kelly,2020-12-08,Audience Television,Electronics,Television,818.76,527.62,MegaMart Brianahaven,Brianahaven,North,2024,1,January,14,Sunday,2,1,1637.52,1055.24,582.28,163.752,1473.768,35.558649665347595
T01878,2024-11-24,C123,P011,S005,2,0.1,Cash,Peter,Edwards,F,1989-11-06,Cliffordbury,2022-06-06,Either Headphones,Electronics,Headphones,248.57,190.67,MegaMart Johnmouth,Johnmouth,East,2024,11,November,24,Sunday,47,4,497.14,381.34,115.80000000000001,49.714,447.426,23.29323731745585
T01879,2025-09-02,C176,P003,S005,2,0.05,Credit Card,Peter,Garcia,M,1979-10-07,West Amymouth,2021-07-22,Here Footwear,Fashion,Footwear,337.63,169.03,MegaMart Johnmouth,Johnmouth,East,2025,9,September,2,Tuesday,36,3,675.26,338.06,337.2,33.763,641.497,49.936320824571276
T01880,2024-03-25,C097,P020,S005,3,0.0,Bank Transfer,Evelyn,Gray,M,1994-08-14,Wardfort,2025-06-14,Simple Accessories,Fashion,Accessories,323.92,242.98,MegaMart Johnmouth,Johnmouth,East,2024,3,March,25,Monday,13,1,971.76,728.9399999999999,242.82000000000005,0.0,971.76,24.987651271919
T01881,2023-12-20,C182,P032,S002,5,0.15,Mobile Money,Meghan,Wright,M,2004-07-25,East Rodney,2021-04-16,Difficult Vegetables,Groceries,Vegetables,304.71,164.01,MegaMart Peckmouth,Peckmouth,East,2023,12,December,20,Wednesday,51,4,1523.55,820.05,703.5,228.5325,1295.0175,46.1750516884907
T01882,2025-05-26,C047,P004,S004,3,0.15,Bank Transfer,Mary,Decker,F,2006-07-03,Port Jessica,2025-02-25,Four Accessories,Fashion,Accessories,1853.77,1363.52,MegaMart Brianahaven,Brianahaven,North,2025,5,May,26,Monday,22,2,5561.3099999999995,4090.56,1470.7499999999995,834.1964999999999,4727.1134999999995,26.446107122242772
T01883,2025-07-27,C071,P033,S004,5,0.05,Bank Transfer,Denise,Gutierrez,M,1962-06-18,New Manuelville,2021-05-24,Beat Accessories,Fashion,Accessories,1798.97,1329.15,MegaMart Brianahaven,Brianahaven,North,2025,7,July,27,Sunday,30,3,8994.85,6645.75,2349.1000000000004,449.74250000000006,8545.1075,26.116055298309593
T01884,2025-03-12,C163,P027,S001,3,0.15,Bank Transfer,Erin,Rogers,F,1985-10-08,Lake Lindsay,2025-08-20,Hospital Smartphone,Electronics,Smartphone,1272.23,952.65,MegaMart Jimenezborough,Jimenezborough,South,2025,3,March,12,Wednesday,11,1,3816.69,2857.95,958.7400000000002,572.5035,3244.1865,25.119671757465245
T01885,2023-11-09,C024,P021,S001,1,0.05,Cash,Molly,Murray,F,1961-11-25,North April,2023-04-20,Firm Dairy,Groceries,Dairy,1227.24,977.09,MegaMart Jimenezborough,Jimenezborough,South,2023,11,November,9,Thursday,45,4,1227.24,977.09,250.14999999999998,61.362,1165.878,20.383136142889736
T01886,2025-08-21,C043,P046,S005,1,0.0,Bank Transfer,Kenneth,Allen,M,1988-09-14,North Jonathonhaven,2023-10-14,Nature Clothing,Fashion,Clothing,1165.37,926.55,MegaMart Johnmouth,Johnmouth,East,2025,8,August,21,Thursday,34,3,1165.37,926.55,238.81999999999994,0.0,1165.37,20.49306228923003
T01887,2024-12-09,C142,P033,S004,1,0.15,Credit Card,Suzanne,Fox,M,2005-07-25,Joelborough,2020-12-27,Beat Accessories,Fashion,Accessories,1798.97,1329.15,MegaMart Brianahaven,Brianahaven,North,2024,12,December,9,Monday,50,4,1798.97,1329.15,469.81999999999994,269.8455,1529.1245,26.116055298309583
T01888,2024-09-20,C123,P014,S004,5,0.0,Mobile Money,Peter,Edwards,F,1989-11-06,Cliffordbury,2022-06-06,Add Clothing,Fashion,Clothing,1342.75,797.94,MegaMart Brianahaven,Brianahaven,North,2024,9,September,20,Friday,38,3,6713.75,3989.7000000000003,2724.0499999999997,0.0,6713.75,40.574194749581075
T01889,2023-09-12,C004,P030,S005,2,0.0,Mobile Money,Joseph,Ward,M,1992-06-16,East Edgarborough,2024-09-09,National Watches,Fashion,Watches,29.24,15.28,MegaMart Johnmouth,Johnmouth,East,2023,9,September,12,Tuesday,37,3,58.48,30.56,27.919999999999998,0.0,58.48,47.74281805745554
T01890,2024-09-23,C180,P043,S005,3,0.05,Cash,Nichole,Calhoun,F,1959-12-15,West Dakotaside,2022-10-19,Soon Accessories,Fashion,Accessories,564.42,293.96,MegaMart Johnmouth,Johnmouth,East,2024,9,September,23,Monday,39,3,1693.2599999999998,881.8799999999999,811.3799999999999,84.663,1608.5969999999998,47.91821693065448
T01891,2025-03-09,C156,P009,S004,2,0.05,Credit Card,George,Young,M,1956-11-28,Lisatown,2024-01-04,Us Snacks,Groceries,Snacks,123.19,80.36,MegaMart Brianahaven,Brianahaven,North,2025,3,March,9,Sunday,10,1,246.38,160.72,85.66,12.319,234.061,34.76743242146278
T01892,2024-04-21,C020,P010,S003,2,0.1,Cash,Ryan,Cole,F,1982-06-26,Travisstad,2024-04-19,Step Smartphone,Electronics,Smartphone,1194.12,838.95,MegaMart New Michele,New Michele,West,2024,4,April,21,Sunday,16,2,2388.24,1677.9,710.3399999999997,238.82399999999998,2149.4159999999997,29.743241885237655
T01893,2024-06-02,C109,P002,S004,4,0.05,Bank Transfer,Austin,Hogan,F,2006-03-03,Port Fernandohaven,2021-07-29,Audience Television,Electronics,Television,818.76,527.62,MegaMart Brianahaven,Brianahaven,North,2024,6,June,2,Sunday,22,2,3275.04,2110.48,1164.56,163.752,3111.288,35.558649665347595
T01894,2025-08-28,C029,P040,S003,2,0.0,Bank Transfer,Tyler,Levine,M,1978-05-20,West Charles,2021-08-30,Piece Headphones,Electronics,Headphones,1745.61,1322.44,MegaMart New Michele,New Michele,West,2025,8,August,28,Thursday,35,3,3491.22,2644.88,846.3399999999997,0.0,3491.22,24.241955534168564
T01895,2025-02-23,C077,P028,S004,3,0.1,Credit Card,Matthew,Juarez,F,2002-12-24,North Meagan,2022-10-21,Deal Smartphone,Electronics,Smartphone,673.78,363.33,MegaMart Brianahaven,Brianahaven,North,2025,2,February,23,Sunday,8,1,2021.34,1089.99,931.3499999999999,202.13400000000001,1819.206,46.07587046216865
T01896,2025-05-30,C001,P009,S005,4,0.05,Bank Transfer,Michael,Davis,M,1996-09-11,Osborneport,2022-09-25,Us Snacks,Groceries,Snacks,123.19,80.36,MegaMart Johnmouth,Johnmouth,East,2025,5,May,30,Friday,22,2,492.76,321.44,171.32,24.638,468.122,34.76743242146278
T01897,2024-01-03,C165,P047,S005,1,0.15,Mobile Money,Tanya,Mueller,M,1972-12-26,West Tanner,2023-12-05,Or Smartphone,Electronics,Smartphone,1197.18,722.74,MegaMart Johnmouth,Johnmouth,East,2024,1,January,3,Wednesday,1,1,1197.18,722.74,474.44000000000005,179.577,1017.6030000000001,39.62979668888555
T01898,2025-02-05,C015,P018,S003,1,0.15,Bank Transfer,Matthew,Molina,M,1993-12-12,Quinnville,2022-11-27,Democratic Smartphone,Electronics,Smartphone,1079.89,703.83,MegaMart New Michele,New Michele,West,2025,2,February,5,Wednesday,6,1,1079.89,703.83,376.06000000000006,161.98350000000002,917.9065,34.8239172508311
T01899,2024-11-11,C077,P016,S003,1,0.0,Bank Transfer,Matthew,Juarez,F,2002-12-24,North Meagan,2022-10-21,House Accessories,Fashion,Accessories,1858.75,1451.16,MegaMart New Michele,New Michele,West,2024,11,November,11,Monday,46,4,1858.75,1451.16,407.5899999999999,0.0,1858.75,21.928177538668457
T01900,2025-06-03,C185,P050,S002,4,0.1,Cash,Joe,Vincent,F,1975-07-04,North Chaseborough,2024-10-06,Maybe Footwear,Fashion,Footwear,1044.64,775.07,MegaMart Peckmouth,Peckmouth,East,2025,6,June,3,Tuesday,23,2,4178.56,3100.28,1078.2800000000002,417.85600000000005,3760.704,25.805062030938892
T01901,2024-10-21,C026,P041,S004,4,0.05,Cash,Justin,Macdonald,M,2004-01-04,Shepherdburgh,2024-09-03,Present Television,Electronics,Television,1635.01,1043.29,MegaMart Brianahaven,Brianahaven,North,2024,10,October,21,Monday,43,4,6540.04,4173.16,2366.88,327.002,6213.038,36.19060433881138
T01902,2024-01-14,C136,P025,S005,2,0.15,Cash,Amanda,Garcia,M,2007-06-27,Watsonview,2023-04-22,Little Watches,Fashion,Watches,429.15,258.72,MegaMart Johnmouth,Johnmouth,East,2024,1,January,14,Sunday,2,1,858.3,517.44,340.8599999999999,128.74499999999998,729.555,39.71338692764766
T01903,2023-09-30,C125,P049,S001,2,0.1,Credit Card,Kimberly,Parker,M,1990-04-03,Lake Christopher,2021-03-14,Possible Watches,Fashion,Watches,388.26,199.3,MegaMart Jimenezborough,Jimenezborough,South,2023,9,September,30,Saturday,39,3,776.52,398.6,377.91999999999996,77.652,698.8679999999999,48.66841807036521
T01904,2024-08-06,C121,P013,S004,3,0.1,Bank Transfer,John,Bell,M,1967-02-28,Sarahhaven,2021-10-11,World Watches,Fashion,Watches,1134.8,675.1,MegaMart Brianahaven,Brianahaven,North,2024,8,August,6,Tuesday,32,3,3404.3999999999996,2025.3000000000002,1379.0999999999995,340.44,3063.9599999999996,40.50934085301374
T01905,2025-09-09,C110,P023,S002,5,0.1,Cash,Travis,Peters,F,1966-01-05,South Ianhaven,2022-12-31,And Footwear,Fashion,Footwear,1878.47,1014.91,MegaMart Peckmouth,Peckmouth,East,2025,9,September,9,Tuesday,37,3,9392.35,5074.55,4317.8,939.2350000000001,8453.115,45.97145549303423
T01906,2024-02-10,C113,P024,S004,2,0.05,Bank Transfer,Heidi,Wilson,M,1977-05-23,Ramosbury,2022-12-31,Him Smartphone,Electronics,Smartphone,1487.41,813.07,MegaMart Brianahaven,Brianahaven,North,2024,2,February,10,Saturday,6,1,2974.82,1626.14,1348.68,148.741,2826.079,45.3365245628307
T01907,2024-05-01,C192,P027,S004,1,0.1,Credit Card,James,Wilson,M,2006-07-28,Franklinview,2023-09-26,Hospital Smartphone,Electronics,Smartphone,1272.23,952.65,MegaMart Brianahaven,Brianahaven,North,2024,5,May,1,Wednesday,18,2,1272.23,952.65,319.58000000000004,127.22300000000001,1145.007,25.11967175746524
T01908,2024-09-01,C029,P046,S002,3,0.0,Credit Card,Tyler,Levine,M,1978-05-20,West Charles,2021-08-30,Nature Clothing,Fashion,Clothing,1165.37,926.55,MegaMart Peckmouth,Peckmouth,East,2024,9,September,1,Sunday,35,3,3496.1099999999997,2779.6499999999996,716.46,0.0,3496.1099999999997,20.493062289230032
T01909,2024-09-30,C102,P048,S004,3,0.0,Credit Card,Carolyn,Perez,F,1996-06-20,South Briantown,2023-11-12,Nor Bags,Fashion,Bags,1216.36,794.8,MegaMart Brianahaven,Brianahaven,North,2024,9,September,30,Monday,40,3,3649.08,2384.3999999999996,1264.6800000000003,0.0,3649.08,34.657502713012605
T01910,2023-09-14,C171,P041,S002,4,0.1,Cash,Christina,Dominguez,M,1993-03-15,Robertsborough,2025-07-28,Present Television,Electronics,Television,1635.01,1043.29,MegaMart Peckmouth,Peckmouth,East,2023,9,September,14,Thursday,37,3,6540.04,4173.16,2366.88,654.004,5886.036,36.19060433881138
T01911,2025-08-28,C108,P050,S004,5,0.15,Credit Card,Samantha,Hill,M,1960-11-21,Georgetown,2022-06-08,Maybe Footwear,Fashion,Footwear,1044.64,775.07,MegaMart Brianahaven,Brianahaven,North,2025,8,August,28,Thursday,35,3,5223.200000000001,3875.3500000000004,1347.8500000000004,783.4800000000001,4439.72,25.805062030938892
T01912,2023-09-21,C084,P036,S004,5,0.15,Credit Card,Amanda,Lee,M,1972-03-19,Meyersstad,2024-09-04,New Watches,Fashion,Watches,1501.46,1167.73,MegaMart Brianahaven,Brianahaven,North,2023,9,September,21,Thursday,38,3,7507.3,5838.65,1668.6500000000005,1126.095,6381.205,22.227032355174302
T01913,2024-02-29,C029,P047,S001,1,0.05,Credit Card,Tyler,Levine,M,1978-05-20,West Charles,2021-08-30,Or Smartphone,Electronics,Smartphone,1197.18,722.74,MegaMart Jimenezborough,Jimenezborough,South,2024,2,February,29,Thursday,9,1,1197.18,722.74,474.44000000000005,59.85900000000001,1137.3210000000001,39.62979668888555
T01914,2025-02-09,C089,P032,S005,1,0.05,Cash,William,Warner,F,1969-07-12,Geoffreystad,2022-11-25,Difficult Vegetables,Groceries,Vegetables,304.71,164.01,MegaMart Johnmouth,Johnmouth,East,2025,2,February,9,Sunday,6,1,304.71,164.01,140.7,15.2355,289.4745,46.1750516884907
T01915,2023-09-17,C174,P034,S003,4,0.0,Mobile Money,Scott,Howell,M,2005-07-07,South Jennifer,2025-08-28,Everything Laptop,Electronics,Laptop,428.05,246.07,MegaMart New Michele,New Michele,West,2023,9,September,17,Sunday,37,3,1712.2,984.28,727.9200000000001,0.0,1712.2,42.513725032122416
T01916,2023-12-30,C123,P021,S003,3,0.15,Cash,Peter,Edwards,F,1989-11-06,Cliffordbury,2022-06-06,Firm Dairy,Groceries,Dairy,1227.24,977.09,MegaMart New Michele,New Michele,West,2023,12,December,30,Saturday,52,4,3681.7200000000003,2931.27,750.4500000000003,552.258,3129.4620000000004,20.383136142889743
T01917,2025-06-09,C195,P001,S004,2,0.05,Credit Card,James,Mitchell,F,1976-08-23,East Raymond,2025-06-19,Like Camera,Electronics,Camera,1673.69,1323.38,MegaMart Brianahaven,Brianahaven,North,2025,6,June,9,Monday,24,2,3347.38,2646.76,700.6199999999999,167.36900000000003,3180.011,20.930399297360918
T01918,2025-08-13,C064,P004,S003,1,0.1,Credit Card,Amanda,Hoover,F,1973-09-01,Brittanyburgh,2024-09-26,Four Accessories,Fashion,Accessories,1853.77,1363.52,MegaMart New Michele,New Michele,West,2025,8,August,13,Wednesday,33,3,1853.77,1363.52,490.25,185.377,1668.393,26.44610712224278
T01919,2024-10-29,C171,P017,S004,2,0.15,Cash,Christina,Dominguez,M,1993-03-15,Robertsborough,2025-07-28,Find Headphones,Electronics,Headphones,1246.11,833.52,MegaMart Brianahaven,Brianahaven,North,2024,10,October,29,Tuesday,44,4,2492.22,1667.04,825.1799999999998,373.83299999999997,2118.3869999999997,33.110239063967065
T01920,2024-04-25,C180,P048,S005,5,0.05,Credit Card,Nichole,Calhoun,F,1959-12-15,West Dakotaside,2022-10-19,Nor Bags,Fashion,Bags,1216.36,794.8,MegaMart Johnmouth,Johnmouth,East,2024,4,April,25,Thursday,17,2,6081.799999999999,3974.0,2107.7999999999993,304.09,5777.709999999999,34.65750271301259
T01921,2024-11-05,C152,P017,S002,2,0.0,Credit Card,Brittany,Green,M,1987-06-17,Port Jeffreyside,2021-03-06,Find Headphones,Electronics,Headphones,1246.11,833.52,MegaMart Peckmouth,Peckmouth,East,2024,11,November,5,Tuesday,45,4,2492.22,1667.04,825.1799999999998,0.0,2492.22,33.110239063967065
T01922,2025-03-18,C103,P040,S001,3,0.05,Credit Card,David,Burns,F,1964-10-26,Joyceside,2021-06-04,Piece Headphones,Electronics,Headphones,1745.61,1322.44,MegaMart Jimenezborough,Jimenezborough,South,2025,3,March,18,Tuesday,12,1,5236.83,3967.32,1269.5099999999998,261.8415,4974.9884999999995,24.241955534168564
T01923,2025-08-06,C110,P035,S001,5,0.05,Cash,Travis,Peters,F,1966-01-05,South Ianhaven,2022-12-31,Chair Laptop,Electronics,Laptop,1562.43,1195.63,MegaMart Jimenezborough,Jimenezborough,South,2025,8,August,6,Wednesday,32,3,7812.150000000001,5978.150000000001,1834.0,390.6075000000001,7421.5425000000005,23.476251736077774
T01924,2024-08-21,C014,P035,S004,4,0.1,Credit Card,Brittany,Green,M,1974-06-25,East Samantha,2021-11-09,Chair Laptop,Electronics,Laptop,1562.43,1195.63,MegaMart Brianahaven,Brianahaven,North,2024,8,August,21,Wednesday,34,3,6249.72,4782.52,1467.1999999999998,624.9720000000001,5624.7480000000005,23.47625173607777
T01925,2024-07-27,C057,P014,S003,4,0.15,Cash,Julie,Gibson,F,1998-09-26,Williamsville,2023-03-26,Add Clothing,Fashion,Clothing,1342.75,797.94,MegaMart New Michele,New Michele,West,2024,7,July,27,Saturday,30,3,5371.0,3191.76,2179.24,805.65,4565.35,40.574194749581075
T01926,2025-02-24,C131,P013,S004,1,0.1,Cash,Denise,Jackson,M,1996-10-18,Williamsport,2022-12-20,World Watches,Fashion,Watches,1134.8,675.1,MegaMart Brianahaven,Brianahaven,North,2025,2,February,24,Monday,9,1,1134.8,675.1,459.69999999999993,113.48,1021.3199999999999,40.50934085301374
T01927,2024-04-13,C069,P049,S003,3,0.1,Mobile Money,Gabriel,Daugherty,M,1965-10-14,New Reginald,2023-01-11,Possible Watches,Fashion,Watches,388.26,199.3,MegaMart New Michele,New Michele,West,2024,4,April,13,Saturday,15,2,1164.78,597.9000000000001,566.8799999999999,116.47800000000001,1048.302,48.66841807036521
T01928,2024-03-25,C064,P033,S003,1,0.05,Cash,Amanda,Hoover,F,1973-09-01,Brittanyburgh,2024-09-26,Beat Accessories,Fashion,Accessories,1798.97,1329.15,MegaMart New Michele,New Michele,West,2024,3,March,25,Monday,13,1,1798.97,1329.15,469.81999999999994,89.94850000000001,1709.0215,26.116055298309583
T01929,2025-06-28,C001,P002,S001,3,0.05,Bank Transfer,Michael,Davis,M,1996-09-11,Osborneport,2022-09-25,Audience Television,Electronics,Television,818.76,527.62,MegaMart Jimenezborough,Jimenezborough,South,2025,6,June,28,Saturday,26,2,2456.2799999999997,1582.8600000000001,873.4199999999996,122.814,2333.466,35.55864966534759
T01930,2024-06-18,C121,P050,S003,5,0.0,Mobile Money,John,Bell,M,1967-02-28,Sarahhaven,2021-10-11,Maybe Footwear,Fashion,Footwear,1044.64,775.07,MegaMart New Michele,New Michele,West,2024,6,June,18,Tuesday,25,2,5223.200000000001,3875.3500000000004,1347.8500000000004,0.0,5223.200000000001,25.805062030938892
T01931,2024-01-23,C048,P016,S003,4,0.1,Bank Transfer,Alexis,Crane,M,2004-12-30,Newtonborough,2022-04-10,House Accessories,Fashion,Accessories,1858.75,1451.16,MegaMart New Michele,New Michele,West,2024,1,January,23,Tuesday,4,1,7435.0,5804.64,1630.3599999999997,743.5,6691.5,21.928177538668457
T01932,2023-10-24,C078,P049,S001,1,0.0,Credit Card,Jeanne,Young,M,1988-09-25,Craigport,2025-01-14,Possible Watches,Fashion,Watches,388.26,199.3,MegaMart Jimenezborough,Jimenezborough,South,2023,10,October,24,Tuesday,43,4,388.26,199.3,188.95999999999998,0.0,388.26,48.66841807036521
T01933,2025-06-24,C085,P037,S003,3,0.1,Credit Card,Juan,Ramirez,M,1979-03-23,New Michaelview,2023-10-11,Book Television,Electronics,Television,1952.65,1451.27,MegaMart New Michele,New Michele,West,2025,6,June,24,Tuesday,26,2,5857.950000000001,4353.8099999999995,1504.1400000000012,585.7950000000001,5272.155000000001,25.676900622231347
T01934,2024-06-23,C167,P038,S003,2,0.15,Cash,Kimberly,Lin,F,1989-12-06,Wilsonland,2022-05-28,Stage Footwear,Fashion,Footwear,366.93,285.23,MegaMart New Michele,New Michele,West,2024,6,June,23,Sunday,25,2,733.86,570.46,163.39999999999998,110.079,623.7810000000001,22.265827269506442
T01935,2024-09-24,C028,P009,S002,5,0.0,Cash,John,Carr,F,1960-02-10,New David,2022-12-16,Us Snacks,Groceries,Snacks,123.19,80.36,MegaMart Peckmouth,Peckmouth,East,2024,9,September,24,Tuesday,39,3,615.95,401.8,214.15000000000003,0.0,615.95,34.767432421462786
T01936,2025-09-09,C151,P004,S002,2,0.15,Cash,Dawn,Fletcher,M,2006-08-30,South Audrey,2022-01-26,Four Accessories,Fashion,Accessories,1853.77,1363.52,MegaMart Peckmouth,Peckmouth,East,2025,9,September,9,Tuesday,37,3,3707.54,2727.04,980.5,556.131,3151.409,26.44610712224278
T01937,2023-11-12,C020,P041,S005,5,0.1,Bank Transfer,Ryan,Cole,F,1982-06-26,Travisstad,2024-04-19,Present Television,Electronics,Television,1635.01,1043.29,MegaMart Johnmouth,Johnmouth,East,2023,11,November,12,Sunday,45,4,8175.05,5216.45,2958.6000000000004,817.5050000000001,7357.545,36.19060433881139
T01938,2024-08-02,C186,P017,S004,2,0.05,Cash,Vicki,Guzman,F,1960-05-05,West Wandaland,2024-02-07,Find Headphones,Electronics,Headphones,1246.11,833.52,MegaMart Brianahaven,Brianahaven,North,2024,8,August,2,Friday,31,3,2492.22,1667.04,825.1799999999998,124.61099999999999,2367.609,33.110239063967065
T01939,2025-02-25,C033,P034,S002,4,0.1,Bank Transfer,Jenny,Beck,F,1978-07-27,Lake Cody,2025-03-17,Everything Laptop,Electronics,Laptop,428.05,246.07,MegaMart Peckmouth,Peckmouth,East,2025,2,February,25,Tuesday,9,1,1712.2,984.28,727.9200000000001,171.22000000000003,1540.98,42.513725032122416
T01940,2025-06-28,C094,P025,S004,1,0.15,Cash,Kimberly,Stokes,M,1962-10-18,Seanland,2025-08-07,Little Watches,Fashion,Watches,429.15,258.72,MegaMart Brianahaven,Brianahaven,North,2025,6,June,28,Saturday,26,2,429.15,258.72,170.42999999999995,64.37249999999999,364.7775,39.71338692764766
T01941,2025-06-07,C124,P039,S004,5,0.0,Credit Card,Chad,Roberts,F,1962-06-07,North Michelle,2021-02-10,Church Clothing,Fashion,Clothing,540.94,398.25,MegaMart Brianahaven,Brianahaven,North,2025,6,June,7,Saturday,23,2,2704.7000000000003,1991.25,713.4500000000003,0.0,2704.7000000000003,26.378156542315235
T01942,2025-06-04,C154,P026,S003,2,0.1,Cash,Lisa,Martinez,M,1971-09-02,East Codyton,2023-11-21,Behavior Dairy,Groceries,Dairy,1015.76,584.4,MegaMart New Michele,New Michele,West,2025,6,June,4,Wednesday,23,2,2031.52,1168.8,862.72,203.15200000000002,1828.368,42.466724423092074
T01943,2024-10-20,C145,P013,S001,2,0.15,Mobile Money,Paige,Osborne,F,1959-11-07,Carlsonborough,2021-08-19,World Watches,Fashion,Watches,1134.8,675.1,MegaMart Jimenezborough,Jimenezborough,South,2024,10,October,20,Sunday,42,4,2269.6,1350.2,919.3999999999999,340.44,1929.1599999999999,40.50934085301374
T01944,2024-03-04,C176,P045,S005,5,0.0,Credit Card,Peter,Garcia,M,1979-10-07,West Amymouth,2021-07-22,Set Dairy,Groceries,Dairy,1879.08,1004.56,MegaMart Johnmouth,Johnmouth,East,2024,3,March,4,Monday,10,1,9395.4,5022.799999999999,4372.6,0.0,9395.4,46.539796070417445
T01945,2024-05-21,C113,P025,S005,4,0.15,Mobile Money,Heidi,Wilson,M,1977-05-23,Ramosbury,2022-12-31,Little Watches,Fashion,Watches,429.15,258.72,MegaMart Johnmouth,Johnmouth,East,2024,5,May,21,Tuesday,21,2,1716.6,1034.88,681.7199999999998,257.48999999999995,1459.11,39.71338692764766
T01946,2025-06-23,C156,P042,S003,2,0.05,Cash,George,Young,M,1956-11-28,Lisatown,2024-01-04,Maybe Clothing,Fashion,Clothing,453.62,316.63,MegaMart New Michele,New Michele,West,2025,6,June,23,Monday,26,2,907.24,633.26,273.98,45.362,861.878,30.199285745778408
T01947,2025-06-02,C041,P039,S005,2,0.0,Mobile Money,Melissa,Rodgers,F,1980-07-03,North Sharontown,2023-01-24,Church Clothing,Fashion,Clothing,540.94,398.25,MegaMart Johnmouth,Johnmouth,East,2025,6,June,2,Monday,23,2,1081.88,796.5,285.3800000000001,0.0,1081.88,26.378156542315235
T01948,2024-07-05,C129,P047,S005,3,0.1,Credit Card,Gary,Taylor,M,1958-10-08,New Michael,2024-12-10,Or Smartphone,Electronics,Smartphone,1197.18,722.74,MegaMart Johnmouth,Johnmouth,East,2024,7,July,5,Friday,27,3,3591.54,2168.2200000000003,1423.3199999999997,359.154,3232.386,39.62979668888554
T01949,2024-07-09,C076,P002,S003,5,0.0,Credit Card,Phyllis,Durham,M,2005-12-14,Nancyside,2022-05-07,Audience Television,Electronics,Television,818.76,527.62,MegaMart New Michele,New Michele,West,2024,7,July,9,Tuesday,28,3,4093.8,2638.1,1455.7000000000003,0.0,4093.8,35.5586496653476
T01950,2025-03-02,C058,P011,S001,5,0.05,Bank Transfer,Lawrence,Stewart,M,2005-07-22,West Tinatown,2020-11-10,Either Headphones,Electronics,Headphones,248.57,190.67,MegaMart Jimenezborough,Jimenezborough,South,2025,3,March,2,Sunday,9,1,1242.85,953.3499999999999,289.5,62.1425,1180.7075,23.29323731745585
T01951,2025-06-15,C011,P036,S002,3,0.05,Bank Transfer,Haley,Williams,M,1997-03-03,Leburgh,2023-05-12,New Watches,Fashion,Watches,1501.46,1167.73,MegaMart Peckmouth,Peckmouth,East,2025,6,June,15,Sunday,24,2,4504.38,3503.19,1001.19,225.21900000000002,4279.161,22.2270323551743
T01952,2025-04-11,C014,P002,S002,2,0.0,Cash,Brittany,Green,M,1974-06-25,East Samantha,2021-11-09,Audience Television,Electronics,Television,818.76,527.62,MegaMart Peckmouth,Peckmouth,East,2025,4,April,11,Friday,15,2,1637.52,1055.24,582.28,0.0,1637.52,35.558649665347595
T01953,2023-11-10,C167,P018,S003,5,0.1,Bank Transfer,Kimberly,Lin,F,1989-12-06,Wilsonland,2022-05-28,Democratic Smartphone,Electronics,Smartphone,1079.89,703.83,MegaMart New Michele,New Michele,West,2023,11,November,10,Friday,45,4,5399.450000000001,3519.15,1880.3000000000006,539.945,4859.505000000001,34.82391725083111
